type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-11 19:00,214.5,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,866.920044,893.3,97.05,,448.0,215.0,217.86,1.0,64.0,4.0
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-12 19:00,214.46,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,864.806763,893.3,96.81,,448.0,215.0,217.86,1.0,64.0,4.0
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-13 19:00,214.5,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,866.920044,893.3,97.05,,224.0,215.0,217.86,1.0,64.0,4.0
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-14 19:00,214.5,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,866.920044,893.3,97.05,,224.0,215.0,217.86,1.0,64.0,4.0
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-15 19:00,214.5,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,866.920044,893.3,97.05,,224.0,215.0,217.86,1.0,64.0,4.0
Lake,53e42d94-1faa-4029-93f0-739f8f5da487,SeSan4,Sê San,Gia Lai,2025-11-16 01:00,214.5,BinhThuong,,,,,,,,107.65974261063823,14.080062409993248,866.920044,893.3,97.05,,224.0,215.0,217.86,01,64,04
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-10 13:00,1158.69,Len,,,,,,,,,,137.698959,145.5,94.64,49.08,12.57,1160.0,,1.0,62.0,4.0
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-11 18:00,1159.0,Len,,,,,,,,,,139.55,145.5,95.91,51.86,12.57,1160.0,,1.0,62.0,4.0
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-12 19:00,1159.17,Len,,,,,,,,,,140.56517,145.5,96.61,49.92,12.57,1160.0,,1.0,62.0,4.0
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-13 13:00,1159.29,Len,,,,,,,,,,141.28154,145.5,97.1,40.44,10.41,1160.0,,1.0,62.0,4.0
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-14 07:00,1159.41,Len,,,,,,,,,,141.99791,145.5,97.59,44.99,10.41,1160.0,,1.0,62.0,4.0
Lake,4006E5A9-4E5A-4A46-AC19-35F1233E6B4A,Thượng Quảng Ngãi,Sê San,Quảng Ngãi,2025-11-15 19:00,1159.62,Len,,,,,,,,,,143.251373,145.5,98.45,44.2,10.41,1160.0,,1.0,62.0,4.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-10 23:55,121.874,Len,,,,,,,,108.42737198887818,15.07574413646631,208.815125,289.5,72.13,92.12933,55.62,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-11 23:55,122.106,Len,,,,,,,,108.42737198887818,15.07574413646631,211.1073,289.5,72.92,81.17158,56.05,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-12 23:55,122.276,BinhThuong,,,,,,,,108.42737198887818,15.07574413646631,212.7869,289.5,73.5,69.555336,55.12,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-13 23:55,122.407,BinhThuong,,,,,,,,108.42737198887818,15.07574413646631,214.081131,289.5,73.95,63.94806,55.21,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-14 23:55,122.511,Xuong,,,,,,,,108.42737198887818,15.07574413646631,215.108688,289.5,74.3,50.2711067,55.13,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-15 23:55,120.828,Xuong,,,,,,,,108.42737198887818,15.07574413646631,198.480667,289.5,68.56,85.54285,150.13,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-16 01:25,120.782,Xuong,,,,,,,,108.42737198887818,15.07574413646631,198.026138,289.5,68.4,35.353466,150.13,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-16 02:05,120.763,Xuong,,,,,,,,108.42737198887818,15.07574413646631,197.83844,289.5,68.34,51.8320274,150.13,129.5,130.0,1.0,51.0,5.0
Lake,929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,Trà Khúc,Quảng Ngãi,2025-11-16 03:15,120.718,Xuong,,,,,,,,108.42737198887818,15.07574413646631,197.39386,289.5,68.18,46.395565,150.13,129.5,130.0,01,51,05
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 23:00,376.0,BinhThuong,,,,,,,,107.65275970655128,15.833826787367045,308.414,343.55,89.77,,36.65,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 23:00,376.0,BinhThuong,,,,,,,,107.65275970655128,15.833826787367045,308.414,343.55,89.77,,29.04,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 23:00,376.0,BinhThuong,,,,,,,,107.65275970655128,15.833826787367045,308.414,343.55,89.77,,21.4,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 23:00,375.98,Xuong,,,,,,,,107.65275970655128,15.833826787367045,308.2384,343.55,89.72,,57.77,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 23:00,374.12,Xuong,,,,,,,,107.65275970655128,15.833826787367045,292.4298,343.55,85.12,,197.34,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 23:00,372.0,Xuong,,,,,,,,107.65275970655128,15.833826787367045,275.084,343.55,80.07,,107.44,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 01:00,372.0,BinhThuong,,,,,,,,107.65275970655128,15.833826787367045,275.084,343.55,80.07,,5.08,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 02:00,371.98,Xuong,,,,,,,,107.65275970655128,15.833826787367045,274.920441,343.55,80.02,,50.48,380.0,382.2,1.0,49.0,13.0
Lake,72659CC3-2BB5-4E34-810E-96722BCE0F54,A Vương,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 03:00,371.94,Xuong,,,,,,,,107.65275970655128,15.833826787367045,274.5931,343.55,79.93,,88.03,380.0,382.2,01,49,13
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 19:00,217.5,BinhThuong,,,,,,,,107.62502270690447,15.660501500064049,435.5,493.3,88.28,,94.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 19:00,217.5,Len,,,,,,,,107.62502270690447,15.660501500064049,435.5,493.3,88.28,,47.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 19:00,217.5,Len,,,,,,,,107.62502270690447,15.660501500064049,435.5,493.3,88.28,,47.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 19:00,217.5,BinhThuong,,,,,,,,107.62502270690447,15.660501500064049,435.5,493.3,88.28,,47.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 19:00,217.13,Xuong,,,,,,,,107.62502270690447,15.660501500064049,430.142456,493.3,87.2,,180.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 19:00,216.59,Xuong,,,,,,,,107.62502270690447,15.660501500064049,422.323151,493.3,85.61,,212.0,222.5,225.82,1.0,49.0,13.0
Lake,A72755CC-49FE-44AF-827D-7010EB7EBCB4,Sông Bung 4,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 01:00,216.5,Xuong,,,,,,,,107.62502270690447,15.660501500064047,421.02,493.3,85.35,,87.0,222.5,225.82,01,49,13
Lake,EE42CA6E-E5FC-4A9F-B90C-040211672E1B,Sông Tranh 2,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 04:00,171.23,Xuong,,,,,,,,108.12376227332032,15.332662158108915,661.209,729.2,90.68,,26.85,175.0,175.76,1.0,49.0,13.0
River,71708,An Khê,Ba,Gia Lai,2025-11-10 01:00,401.72,Dưới BĐ1,0.0,-2.78,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 04:00,402.04,Dưới BĐ1,0.0,-2.46,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 07:00,402.27,Dưới BĐ1,0.0,-2.23,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 10:00,401.96,Dưới BĐ1,0.0,-2.54,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 13:00,401.8,Dưới BĐ1,0.0,-2.7,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 16:00,401.76,Dưới BĐ1,0.0,-2.74,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-10 19:00,401.76,Dưới BĐ1,0.0,-2.74,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-11 01:00,401.78,Dưới BĐ1,0.0,-2.72,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-11 07:00,402.1,Dưới BĐ1,0.0,-2.4,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-11 13:00,401.85,Dưới BĐ1,0.0,-2.65,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-11 19:00,401.84,Dưới BĐ1,0.0,-2.66,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-12 01:00,401.84,Dưới BĐ1,0.0,-2.66,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-12 07:00,401.58,Dưới BĐ1,0.0,-2.92,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-12 13:00,401.55,Dưới BĐ1,0.0,-2.95,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-12 19:00,401.51,Dưới BĐ1,0.0,-2.99,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-13 01:00,401.49,Dưới BĐ1,0.0,-3.01,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-13 07:00,401.5,Dưới BĐ1,0.0,-3.0,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-13 13:00,401.53,Dưới BĐ1,0.0,-2.97,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-13 19:00,401.51,Dưới BĐ1,0.0,-2.99,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-14 01:00,401.51,Dưới BĐ1,0.0,-2.99,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-14 07:00,401.51,Dưới BĐ1,0.0,-2.99,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-14 13:00,401.5,Dưới BĐ1,0.0,-3.0,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-14 19:00,401.48,Dưới BĐ1,0.0,-3.02,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-15 01:00,401.48,Dưới BĐ1,0.0,-3.02,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-15 07:00,401.47,Dưới BĐ1,0.0,-3.03,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-15 13:00,401.46,Dưới BĐ1,0.0,-3.04,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-15 19:00,401.46,Dưới BĐ1,0.0,-3.04,404.5,405.5,406.5,410.15,2013.0,108.66699981689452,13.949999809265137,,,,,,,,,,
River,71708,An Khê,Ba,Gia Lai,2025-11-16 01:00,401.46,Dưới BĐ1,0.0,-3.04,404.5,405.5,406.5,410.15,2013,108.66699981689453,13.949999809265137,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-10 01:00,151.69,Dưới BĐ1,0.0,-1.31,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-10 07:00,151.6,Dưới BĐ1,0.0,-1.4,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-10 13:00,151.51,Dưới BĐ1,0.0,-1.49,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-10 19:00,151.39,Dưới BĐ1,0.0,-1.61,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-11 01:00,151.36,Dưới BĐ1,0.0,-1.64,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-11 07:00,151.26,Dưới BĐ1,0.0,-1.74,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-11 13:00,151.26,Dưới BĐ1,0.0,-1.74,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-11 19:00,151.19,Dưới BĐ1,0.0,-1.81,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-12 01:00,151.17,Dưới BĐ1,0.0,-1.83,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-12 07:00,151.2,Dưới BĐ1,0.0,-1.8,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-12 13:00,151.36,Dưới BĐ1,0.0,-1.64,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-12 19:00,151.0,Dưới BĐ1,0.0,-2.0,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-13 01:00,150.92,Dưới BĐ1,0.0,-2.08,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-13 07:00,150.84,Dưới BĐ1,0.0,-2.16,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-13 13:00,150.65,Dưới BĐ1,0.0,-2.35,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-13 19:00,150.6,Dưới BĐ1,0.0,-2.4,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-14 01:00,150.56,Dưới BĐ1,0.0,-2.44,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-14 07:00,150.6,Dưới BĐ1,0.0,-2.4,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-14 13:00,150.54,Dưới BĐ1,0.0,-2.46,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-14 19:00,150.37,Dưới BĐ1,0.0,-2.63,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-15 01:00,150.31,Dưới BĐ1,0.0,-2.69,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-15 07:00,150.25,Dưới BĐ1,0.0,-2.75,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-15 13:00,150.15,Dưới BĐ1,0.0,-2.85,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-15 19:00,150.12,Dưới BĐ1,0.0,-2.88,153.0,154.5,156.0,158.63,2009.0,108.4499969482422,13.399999618530272,,,,,,,,,,
River,71709,AyunPa,Ba,Gia Lai,2025-11-16 01:00,149.83,Dưới BĐ1,0.0,-3.17,153.0,154.5,156.0,158.63,2009,108.44999694824219,13.399999618530273,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 01:00,28.77,Dưới BĐ1,0.0,-0.73,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 04:00,28.69,Dưới BĐ1,0.0,-0.81,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 07:00,28.68,Dưới BĐ1,0.0,-0.82,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 10:00,28.54,Dưới BĐ1,0.0,-0.96,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 13:00,28.46,Dưới BĐ1,0.0,-1.04,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 16:00,28.35,Dưới BĐ1,0.0,-1.15,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-10 19:00,28.45,Dưới BĐ1,0.0,-1.05,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 01:00,28.3,Dưới BĐ1,0.0,-1.2,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 04:00,28.34,Dưới BĐ1,0.0,-1.16,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 07:00,28.37,Dưới BĐ1,0.0,-1.13,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 10:00,28.31,Dưới BĐ1,0.0,-1.19,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 13:00,27.76,Dưới BĐ1,0.0,-1.74,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 16:00,27.57,Dưới BĐ1,0.0,-1.93,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-11 19:00,27.78,Dưới BĐ1,0.0,-1.72,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 01:00,28.01,Dưới BĐ1,0.0,-1.49,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 04:00,28.15,Dưới BĐ1,0.0,-1.35,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 07:00,28.16,Dưới BĐ1,0.0,-1.34,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 10:00,28.03,Dưới BĐ1,0.0,-1.47,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 13:00,27.54,Dưới BĐ1,0.0,-1.96,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 16:00,27.64,Dưới BĐ1,0.0,-1.86,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-12 19:00,27.8,Dưới BĐ1,0.0,-1.7,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 01:00,27.82,Dưới BĐ1,0.0,-1.68,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 04:00,27.82,Dưới BĐ1,0.0,-1.68,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 07:00,27.81,Dưới BĐ1,0.0,-1.69,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 10:00,27.79,Dưới BĐ1,0.0,-1.71,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 13:00,27.62,Dưới BĐ1,0.0,-1.88,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 16:00,27.65,Dưới BĐ1,0.0,-1.85,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
River,71558,Củng Sơn,Ba,Đắk Lắk,2025-11-13 19:00,27.74,Dưới BĐ1,0.0,-1.76,29.5,32.0,34.5,39.9,1993.0,108.98300170898438,13.041999816894531,,,,,,,,,,
